Domain Code,Domain,Area Code (M49),Area,Element Code,Element,Months Code,Months,Year Code,Year,Unit,Value,Flag,Flag Description
"ET","Temperature change on land","021","Northern America","6078","Standard Deviation","7017","Mar–Apr–May","1986","1986","°C","0.673","E","Estimated value"
"ET","Temperature change on land","021","Northern America","6078","Standard Deviation","7017","Mar–Apr–May","1987","1987","°C","0.673","E","Estimated value"
"ET","Temperature change on land","021","Northern America","6078","Standard Deviation","7017","Mar–Apr–May","1988","1988","°C","0.673","E","Estimated value"
"ET","Temperature change on land","021","Northern America","6078","Standard Deviation","7017","Mar–Apr–May","1989","1989","°C","0.673","E","Estimated value"
"ET","Temperature change on land","021","Northern America","6078","Standard Deviation","7017","Mar–Apr–May","1990","1990","°C","0.673","E","Estimated value"
"ET","Temperature change on land","021","Northern America","6078","Standard Deviation","7017","Mar–Apr–May","1991","1991","°C","0.673","E","Estimated value"
"ET","Temperature change on land","021","Northern America","6078","Standard Deviation","7017","Mar–Apr–May","1992","1992","°C","0.673","E","Estimated value"
"ET","Temperature change on land","021","Northern America","6078","Standard Deviation","7017","Mar–Apr–May","1993","1993","°C","0.673","E","Estimated value"
"ET","Temperature change on land","021","Northern America","6078","Standard Deviation","7017","Mar–Apr–May","1994","1994","°C","0.673","E","Estimated value"
"ET","Temperature change on land","021","Northern America","6078","Standard Deviation","7017","Mar–Apr–May","1995","1995","°C","0.673","E","Estimated value"
"ET","Temperature change on land","021","Northern America","6078","Standard Deviation","7017","Mar–Apr–May","1996","1996","°C","0.673","E","Estimated value"
"ET","Temperature change on land","021","Northern America","6078","Standard Deviation","7017","Mar–Apr–May","1997","1997","°C","0.673","E","Estimated value"
"ET","Temperature change on land","021","Northern America","6078","Standard Deviation","7017","Mar–Apr–May","1998","1998","°C","0.673","E","Estimated value"
"ET","Temperature change on land","021","Northern America","6078","Standard Deviation","7017","Mar–Apr–May","1999","1999","°C","0.673","E","Estimated value"
"ET","Temperature change on land","021","Northern America","6078","Standard Deviation","7017","Mar–Apr–May","2000","2000","°C","0.673","E","Estimated value"
"ET","Temperature change on land","021","Northern America","6078","Standard Deviation","7017","Mar–Apr–May","2001","2001","°C","0.673","E","Estimated value"
"ET","Temperature change on land","021","Northern America","6078","Standard Deviation","7017","Mar–Apr–May","2002","2002","°C","0.673","E","Estimated value"
"ET","Temperature change on land","021","Northern America","6078","Standard Deviation","7017","Mar–Apr–May","2003","2003","°C","0.673","E","Estimated value"
"ET","Temperature change on land","021","Northern America","6078","Standard Deviation","7017","Mar–Apr–May","2004","2004","°C","0.673","E","Estimated value"
"ET","Temperature change on land","021","Northern America","6078","Standard Deviation","7017","Mar–Apr–May","2005","2005","°C","0.673","E","Estimated value"
"ET","Temperature change on land","021","Northern America","6078","Standard Deviation","7017","Mar–Apr–May","2006","2006","°C","0.673","E","Estimated value"
"ET","Temperature change on land","021","Northern America","6078","Standard Deviation","7017","Mar–Apr–May","2007","2007","°C","0.673","E","Estimated value"
"ET","Temperature change on land","021","Northern America","6078","Standard Deviation","7017","Mar–Apr–May","2008","2008","°C","0.673","E","Estimated value"
"ET","Temperature change on land","021","Northern America","6078","Standard Deviation","7017","Mar–Apr–May","2009","2009","°C","0.673","E","Estimated value"
"ET","Temperature change on land","021","Northern America","6078","Standard Deviation","7017","Mar–Apr–May","2010","2010","°C","0.673","E","Estimated value"
"ET","Temperature change on land","021","Northern America","6078","Standard Deviation","7017","Mar–Apr–May","2011","2011","°C","0.673","E","Estimated value"
"ET","Temperature change on land","021","Northern America","6078","Standard Deviation","7017","Mar–Apr–May","2012","2012","°C","0.673","E","Estimated value"
"ET","Temperature change on land","021","Northern America","6078","Standard Deviation","7017","Mar–Apr–May","2013","2013","°C","0.673","E","Estimated value"
"ET","Temperature change on land","021","Northern America","6078","Standard Deviation","7017","Mar–Apr–May","2014","2014","°C","0.673","E","Estimated value"
"ET","Temperature change on land","021","Northern America","6078","Standard Deviation","7017","Mar–Apr–May","2015","2015","°C","0.673","E","Estimated value"
"ET","Temperature change on land","021","Northern America","6078","Standard Deviation","7017","Mar–Apr–May","2016","2016","°C","0.673","E","Estimated value"
"ET","Temperature change on land","021","Northern America","6078","Standard Deviation","7017","Mar–Apr–May","2017","2017","°C","0.673","E","Estimated value"
"ET","Temperature change on land","021","Northern America","6078","Standard Deviation","7017","Mar–Apr–May","2018","2018","°C","0.673","E","Estimated value"
"ET","Temperature change on land","021","Northern America","6078","Standard Deviation","7017","Mar–Apr–May","2019","2019","°C","0.673","E","Estimated value"
"ET","Temperature change on land","021","Northern America","6078","Standard Deviation","7017","Mar–Apr–May","2020","2020","°C","0.673","E","Estimated value"
"ET","Temperature change on land","021","Northern America","6078","Standard Deviation","7017","Mar–Apr–May","2021","2021","°C","0.673","E","Estimated value"
"ET","Temperature change on land","021","Northern America","6078","Standard Deviation","7017","Mar–Apr–May","2022","2022","°C","0.673","E","Estimated value"
"ET","Temperature change on land","021","Northern America","6078","Standard Deviation","7017","Mar–Apr–May","2023","2023","°C","0.673","E","Estimated value"
"ET","Temperature change on land","021","Northern America","6078","Standard Deviation","7017","Mar–Apr–May","2024","2024","°C","0.673","E","Estimated value"
"ET","Temperature change on land","021","Northern America","6078","Standard Deviation","7017","Mar–Apr–May","2025","2025","°C","0.673","E","Estimated value"
"ET","Temperature change on land","021","Northern America","7271","Temperature change","7018","Jun–Jul–Aug","1961","1961","°C","0.426","E","Estimated value"
"ET","Temperature change on land","021","Northern America","7271","Temperature change","7018","Jun–Jul–Aug","1962","1962","°C","-0.01","E","Estimated value"
"ET","Temperature change on land","021","Northern America","7271","Temperature change","7018","Jun–Jul–Aug","1963","1963","°C","0.021","E","Estimated value"
"ET","Temperature change on land","021","Northern America","7271","Temperature change","7018","Jun–Jul–Aug","1964","1964","°C","-0.378","E","Estimated value"
"ET","Temperature change on land","021","Northern America","7271","Temperature change","7018","Jun–Jul–Aug","1965","1965","°C","-0.691","E","Estimated value"
"ET","Temperature change on land","021","Northern America","7271","Temperature change","7018","Jun–Jul–Aug","1966","1966","°C","0.133","E","Estimated value"
"ET","Temperature change on land","021","Northern America","7271","Temperature change","7018","Jun–Jul–Aug","1967","1967","°C","-0.116","E","Estimated value"
"ET","Temperature change on land","021","Northern America","7271","Temperature change","7018","Jun–Jul–Aug","1968","1968","°C","-0.579","E","Estimated value"
"ET","Temperature change on land","021","Northern America","7271","Temperature change","7018","Jun–Jul–Aug","1969","1969","°C","-0.239","E","Estimated value"
"ET","Temperature change on land","021","Northern America","7271","Temperature change","7018","Jun–Jul–Aug","1970","1970","°C","0.336","E","Estimated value"
"ET","Temperature change on land","021","Northern America","7271","Temperature change","7018","Jun–Jul–Aug","1971","1971","°C","0.105","E","Estimated value"
"ET","Temperature change on land","021","Northern America","7271","Temperature change","7018","Jun–Jul–Aug","1972","1972","°C","-0.531","E","Estimated value"
"ET","Temperature change on land","021","Northern America","7271","Temperature change","7018","Jun–Jul–Aug","1973","1973","°C","0.495","E","Estimated value"
"ET","Temperature change on land","021","Northern America","7271","Temperature change","7018","Jun–Jul–Aug","1974","1974","°C","-0.048","E","Estimated value"
"ET","Temperature change on land","021","Northern America","7271","Temperature change","7018","Jun–Jul–Aug","1975","1975","°C","0.37","E","Estimated value"
"ET","Temperature change on land","021","Northern America","7271","Temperature change","7018","Jun–Jul–Aug","1976","1976","°C","-0.103","E","Estimated value"
"ET","Temperature change on land","021","Northern America","7271","Temperature change","7018","Jun–Jul–Aug","1977","1977","°C","0.175","E","Estimated value"
"ET","Temperature change on land","021","Northern America","7271","Temperature change","7018","Jun–Jul–Aug","1978","1978","°C","-0.408","E","Estimated value"
"ET","Temperature change on land","021","Northern America","7271","Temperature change","7018","Jun–Jul–Aug","1979","1979","°C","-0.033","E","Estimated value"
"ET","Temperature change on land","021","Northern America","7271","Temperature change","7018","Jun–Jul–Aug","1980","1980","°C","0.241","E","Estimated value"
"ET","Temperature change on land","021","Northern America","7271","Temperature change","7018","Jun–Jul–Aug","1981","1981","°C","0.463","E","Estimated value"
"ET","Temperature change on land","021","Northern America","7271","Temperature change","7018","Jun–Jul–Aug","1982","1982","°C","-0.332","E","Estimated value"
"ET","Temperature change on land","021","Northern America","7271","Temperature change","7018","Jun–Jul–Aug","1983","1983","°C","0.588","E","Estimated value"
"ET","Temperature change on land","021","Northern America","7271","Temperature change","7018","Jun–Jul–Aug","1984","1984","°C","0.551","E","Estimated value"
"ET","Temperature change on land","021","Northern America","7271","Temperature change","7018","Jun–Jul–Aug","1985","1985","°C","-0.155","E","Estimated value"
"ET","Temperature change on land","021","Northern America","7271","Temperature change","7018","Jun–Jul–Aug","1986","1986","°C","-0.281","E","Estimated value"
"ET","Temperature change on land","021","Northern America","7271","Temperature change","7018","Jun–Jul–Aug","1987","1987","°C","0.146","E","Estimated value"
"ET","Temperature change on land","021","Northern America","7271","Temperature change","7018","Jun–Jul–Aug","1988","1988","°C","0.835","E","Estimated value"
"ET","Temperature change on land","021","Northern America","7271","Temperature change","7018","Jun–Jul–Aug","1989","1989","°C","0.707","E","Estimated value"
"ET","Temperature change on land","021","Northern America","7271","Temperature change","7018","Jun–Jul–Aug","1990","1990","°C","0.535","E","Estimated value"
"ET","Temperature change on land","021","Northern America","7271","Temperature change","7018","Jun–Jul–Aug","1991","1991","°C","0.717","E","Estimated value"
"ET","Temperature change on land","021","Northern America","7271","Temperature change","7018","Jun–Jul–Aug","1992","1992","°C","-0.727","E","Estimated value"
"ET","Temperature change on land","021","Northern America","7271","Temperature change","7018","Jun–Jul–Aug","1993","1993","°C","0.151","E","Estimated value"
"ET","Temperature change on land","021","Northern America","7271","Temperature change","7018","Jun–Jul–Aug","1994","1994","°C","0.734","E","Estimated value"
"ET","Temperature change on land","021","Northern America","7271","Temperature change","7018","Jun–Jul–Aug","1995","1995","°C","0.639","E","Estimated value"
"ET","Temperature change on land","021","Northern America","7271","Temperature change","7018","Jun–Jul–Aug","1996","1996","°C","0.505","E","Estimated value"
"ET","Temperature change on land","021","Northern America","7271","Temperature change","7018","Jun–Jul–Aug","1997","1997","°C","0.513","E","Estimated value"
"ET","Temperature change on land","021","Northern America","7271","Temperature change","7018","Jun–Jul–Aug","1998","1998","°C","1.308","E","Estimated value"
"ET","Temperature change on land","021","Northern America","7271","Temperature change","7018","Jun–Jul–Aug","1999","1999","°C","0.516","E","Estimated value"
"ET","Temperature change on land","021","Northern America","7271","Temperature change","7018","Jun–Jul–Aug","2000","2000","°C","0.376","E","Estimated value"
"ET","Temperature change on land","021","Northern America","7271","Temperature change","7018","Jun–Jul–Aug","2001","2001","°C","0.886","E","Estimated value"
"ET","Temperature change on land","021","Northern America","7271","Temperature change","7018","Jun–Jul–Aug","2002","2002","°C","0.718","E","Estimated value"
"ET","Temperature change on land","021","Northern America","7271","Temperature change","7018","Jun–Jul–Aug","2003","2003","°C","0.891","E","Estimated value"
"ET","Temperature change on land","021","Northern America","7271","Temperature change","7018","Jun–Jul–Aug","2004","2004","°C","0.06","E","Estimated value"
"ET","Temperature change on land","021","Northern America","7271","Temperature change","7018","Jun–Jul–Aug","2005","2005","°C","0.764","E","Estimated value"
"ET","Temperature change on land","021","Northern America","7271","Temperature change","7018","Jun–Jul–Aug","2006","2006","°C","1.241","E","Estimated value"
"ET","Temperature change on land","021","Northern America","7271","Temperature change","7018","Jun–Jul–Aug","2007","2007","°C","1","E","Estimated value"
"ET","Temperature change on land","021","Northern America","7271","Temperature change","7018","Jun–Jul–Aug","2008","2008","°C","0.743","E","Estimated value"
"ET","Temperature change on land","021","Northern America","7271","Temperature change","7018","Jun–Jul–Aug","2009","2009","°C","0.315","E","Estimated value"
"ET","Temperature change on land","021","Northern America","7271","Temperature change","7018","Jun–Jul–Aug","2010","2010","°C","1.145","E","Estimated value"
"ET","Temperature change on land","021","Northern America","7271","Temperature change","7018","Jun–Jul–Aug","2011","2011","°C","1.127","E","Estimated value"
"ET","Temperature change on land","021","Northern America","7271","Temperature change","7018","Jun–Jul–Aug","2012","2012","°C","1.62","E","Estimated value"
"ET","Temperature change on land","021","Northern America","7271","Temperature change","7018","Jun–Jul–Aug","2013","2013","°C","1.025","E","Estimated value"
"ET","Temperature change on land","021","Northern America","7271","Temperature change","7018","Jun–Jul–Aug","2014","2014","°C","0.898","E","Estimated value"
"ET","Temperature change on land","021","Northern America","7271","Temperature change","7018","Jun–Jul–Aug","2015","2015","°C","1.021","E","Estimated value"
"ET","Temperature change on land","021","Northern America","7271","Temperature change","7018","Jun–Jul–Aug","2016","2016","°C","1.436","E","Estimated value"
"ET","Temperature change on land","021","Northern America","7271","Temperature change","7018","Jun–Jul–Aug","2017","2017","°C","0.971","E","Estimated value"
"ET","Temperature change on land","021","Northern America","7271","Temperature change","7018","Jun–Jul–Aug","2018","2018","°C","0.935","E","Estimated value"
"ET","Temperature change on land","021","Northern America","7271","Temperature change","7018","Jun–Jul–Aug","2019","2019","°C","0.915","E","Estimated value"
"ET","Temperature change on land","021","Northern America","7271","Temperature change","7018","Jun–Jul–Aug","2020","2020","°C","1.337","E","Estimated value"
"ET","Temperature change on land","021","Northern America","7271","Temperature change","7018","Jun–Jul–Aug","2021","2021","°C","1.432","E","Estimated value"
"ET","Temperature change on land","021","Northern America","7271","Temperature change","7018","Jun–Jul–Aug","2022","2022","°C","1.65","E","Estimated value"
"ET","Temperature change on land","021","Northern America","7271","Temperature change","7018","Jun–Jul–Aug","2023","2023","°C","1.682","E","Estimated value"
"ET","Temperature change on land","021","Northern America","7271","Temperature change","7018","Jun–Jul–Aug","2024","2024","°C","1.617","E","Estimated value"
"ET","Temperature change on land","021","Northern America","7271","Temperature change","7018","Jun–Jul–Aug","2025","2025","°C","1.403","E","Estimated value"
"ET","Temperature change on land","021","Northern America","6078","Standard Deviation","7018","Jun–Jul–Aug","1961","1961","°C","0.315","E","Estimated value"
"ET","Temperature change on land","021","Northern America","6078","Standard Deviation","7018","Jun–Jul–Aug","1962","1962","°C","0.315","E","Estimated value"
"ET","Temperature change on land","021","Northern America","6078","Standard Deviation","7018","Jun–Jul–Aug","1963","1963","°C","0.315","E","Estimated value"
"ET","Temperature change on land","021","Northern America","6078","Standard Deviation","7018","Jun–Jul–Aug","1964","1964","°C","0.315","E","Estimated value"
"ET","Temperature change on land","021","Northern America","6078","Standard Deviation","7018","Jun–Jul–Aug","1965","1965","°C","0.315","E","Estimated value"
"ET","Temperature change on land","021","Northern America","6078","Standard Deviation","7018","Jun–Jul–Aug","1966","1966","°C","0.315","E","Estimated value"
"ET","Temperature change on land","021","Northern America","6078","Standard Deviation","7018","Jun–Jul–Aug","1967","1967","°C","0.315","E","Estimated value"
"ET","Temperature change on land","021","Northern America","6078","Standard Deviation","7018","Jun–Jul–Aug","1968","1968","°C","0.315","E","Estimated value"
"ET","Temperature change on land","021","Northern America","6078","Standard Deviation","7018","Jun–Jul–Aug","1969","1969","°C","0.315","E","Estimated value"
"ET","Temperature change on land","021","Northern America","6078","Standard Deviation","7018","Jun–Jul–Aug","1970","1970","°C","0.315","E","Estimated value"
"ET","Temperature change on land","021","Northern America","6078","Standard Deviation","7018","Jun–Jul–Aug","1971","1971","°C","0.315","E","Estimated value"
"ET","Temperature change on land","021","Northern America","6078","Standard Deviation","7018","Jun–Jul–Aug","1972","1972","°C","0.315","E","Estimated value"
"ET","Temperature change on land","021","Northern America","6078","Standard Deviation","7018","Jun–Jul–Aug","1973","1973","°C","0.315","E","Estimated value"
"ET","Temperature change on land","021","Northern America","6078","Standard Deviation","7018","Jun–Jul–Aug","1974","1974","°C","0.315","E","Estimated value"
"ET","Temperature change on land","021","Northern America","6078","Standard Deviation","7018","Jun–Jul–Aug","1975","1975","°C","0.315","E","Estimated value"
"ET","Temperature change on land","021","Northern America","6078","Standard Deviation","7018","Jun–Jul–Aug","1976","1976","°C","0.315","E","Estimated value"
"ET","Temperature change on land","021","Northern America","6078","Standard Deviation","7018","Jun–Jul–Aug","1977","1977","°C","0.315","E","Estimated value"
"ET","Temperature change on land","021","Northern America","6078","Standard Deviation","7018","Jun–Jul–Aug","1978","1978","°C","0.315","E","Estimated value"
"ET","Temperature change on land","021","Northern America","6078","Standard Deviation","7018","Jun–Jul–Aug","1979","1979","°C","0.315","E","Estimated value"
"ET","Temperature change on land","021","Northern America","6078","Standard Deviation","7018","Jun–Jul–Aug","1980","1980","°C","0.315","E","Estimated value"
"ET","Temperature change on land","021","Northern America","6078","Standard Deviation","7018","Jun–Jul–Aug","1981","1981","°C","0.315","E","Estimated value"
"ET","Temperature change on land","021","Northern America","6078","Standard Deviation","7018","Jun–Jul–Aug","1982","1982","°C","0.315","E","Estimated value"
"ET","Temperature change on land","021","Northern America","6078","Standard Deviation","7018","Jun–Jul–Aug","1983","1983","°C","0.315","E","Estimated value"
"ET","Temperature change on land","021","Northern America","6078","Standard Deviation","7018","Jun–Jul–Aug","1984","1984","°C","0.315","E","Estimated value"
"ET","Temperature change on land","021","Northern America","6078","Standard Deviation","7018","Jun–Jul–Aug","1985","1985","°C","0.315","E","Estimated value"
"ET","Temperature change on land","021","Northern America","6078","Standard Deviation","7018","Jun–Jul–Aug","1986","1986","°C","0.315","E","Estimated value"
"ET","Temperature change on land","021","Northern America","6078","Standard Deviation","7018","Jun–Jul–Aug","1987","1987","°C","0.315","E","Estimated value"
"ET","Temperature change on land","021","Northern America","6078","Standard Deviation","7018","Jun–Jul–Aug","1988","1988","°C","0.315","E","Estimated value"
"ET","Temperature change on land","021","Northern America","6078","Standard Deviation","7018","Jun–Jul–Aug","1989","1989","°C","0.315","E","Estimated value"
"ET","Temperature change on land","021","Northern America","6078","Standard Deviation","7018","Jun–Jul–Aug","1990","1990","°C","0.315","E","Estimated value"
"ET","Temperature change on land","021","Northern America","6078","Standard Deviation","7018","Jun–Jul–Aug","1991","1991","°C","0.315","E","Estimated value"
"ET","Temperature change on land","021","Northern America","6078","Standard Deviation","7018","Jun–Jul–Aug","1992","1992","°C","0.315","E","Estimated value"
"ET","Temperature change on land","021","Northern America","6078","Standard Deviation","7018","Jun–Jul–Aug","1993","1993","°C","0.315","E","Estimated value"
"ET","Temperature change on land","021","Northern America","6078","Standard Deviation","7018","Jun–Jul–Aug","1994","1994","°C","0.315","E","Estimated value"
"ET","Temperature change on land","021","Northern America","6078","Standard Deviation","7018","Jun–Jul–Aug","1995","1995","°C","0.315","E","Estimated value"
"ET","Temperature change on land","021","Northern America","6078","Standard Deviation","7018","Jun–Jul–Aug","1996","1996","°C","0.315","E","Estimated value"
"ET","Temperature change on land","021","Northern America","6078","Standard Deviation","7018","Jun–Jul–Aug","1997","1997","°C","0.315","E","Estimated value"
"ET","Temperature change on land","021","Northern America","6078","Standard Deviation","7018","Jun–Jul–Aug","1998","1998","°C","0.315","E","Estimated value"
"ET","Temperature change on land","021","Northern America","6078","Standard Deviation","7018","Jun–Jul–Aug","1999","1999","°C","0.315","E","Estimated value"
"ET","Temperature change on land","021","Northern America","6078","Standard Deviation","7018","Jun–Jul–Aug","2000","2000","°C","0.315","E","Estimated value"
"ET","Temperature change on land","021","Northern America","6078","Standard Deviation","7018","Jun–Jul–Aug","2001","2001","°C","0.315","E","Estimated value"
"ET","Temperature change on land","021","Northern America","6078","Standard Deviation","7018","Jun–Jul–Aug","2002","2002","°C","0.315","E","Estimated value"
"ET","Temperature change on land","021","Northern America","6078","Standard Deviation","7018","Jun–Jul–Aug","2003","2003","°C","0.315","E","Estimated value"
"ET","Temperature change on land","021","Northern America","6078","Standard Deviation","7018","Jun–Jul–Aug","2004","2004","°C","0.315","E","Estimated value"
"ET","Temperature change on land","021","Northern America","6078","Standard Deviation","7018","Jun–Jul–Aug","2005","2005","°C","0.315","E","Estimated value"
"ET","Temperature change on land","021","Northern America","6078","Standard Deviation","7018","Jun–Jul–Aug","2006","2006","°C","0.315","E","Estimated value"
"ET","Temperature change on land","021","Northern America","6078","Standard Deviation","7018","Jun–Jul–Aug","2007","2007","°C","0.315","E","Estimated value"
"ET","Temperature change on land","021","Northern America","6078","Standard Deviation","7018","Jun–Jul–Aug","2008","2008","°C","0.315","E","Estimated value"
"ET","Temperature change on land","021","Northern America","6078","Standard Deviation","7018","Jun–Jul–Aug","2009","2009","°C","0.315","E","Estimated value"
"ET","Temperature change on land","021","Northern America","6078","Standard Deviation","7018","Jun–Jul–Aug","2010","2010","°C","0.315","E","Estimated value"
"ET","Temperature change on land","021","Northern America","6078","Standard Deviation","7018","Jun–Jul–Aug","2011","2011","°C","0.315","E","Estimated value"
"ET","Temperature change on land","021","Northern America","6078","Standard Deviation","7018","Jun–Jul–Aug","2012","2012","°C","0.315","E","Estimated value"
"ET","Temperature change on land","021","Northern America","6078","Standard Deviation","7018","Jun–Jul–Aug","2013","2013","°C","0.315","E","Estimated value"
"ET","Temperature change on land","021","Northern America","6078","Standard Deviation","7018","Jun–Jul–Aug","2014","2014","°C","0.315","E","Estimated value"
"ET","Temperature change on land","021","Northern America","6078","Standard Deviation","7018","Jun–Jul–Aug","2015","2015","°C","0.315","E","Estimated value"
"ET","Temperature change on land","021","Northern America","6078","Standard Deviation","7018","Jun–Jul–Aug","2016","2016","°C","0.315","E","Estimated value"
"ET","Temperature change on land","021","Northern America","6078","Standard Deviation","7018","Jun–Jul–Aug","2017","2017","°C","0.315","E","Estimated value"
"ET","Temperature change on land","021","Northern America","6078","Standard Deviation","7018","Jun–Jul–Aug","2018","2018","°C","0.315","E","Estimated value"
"ET","Temperature change on land","021","Northern America","6078","Standard Deviation","7018","Jun–Jul–Aug","2019","2019","°C","0.315","E","Estimated value"
"ET","Temperature change on land","021","Northern America","6078","Standard Deviation","7018","Jun–Jul–Aug","2020","2020","°C","0.315","E","Estimated value"
"ET","Temperature change on land","021","Northern America","6078","Standard Deviation","7018","Jun–Jul–Aug","2021","2021","°C","0.315","E","Estimated value"
"ET","Temperature change on land","021","Northern America","6078","Standard Deviation","7018","Jun–Jul–Aug","2022","2022","°C","0.315","E","Estimated value"
"ET","Temperature change on land","021","Northern America","6078","Standard Deviation","7018","Jun–Jul–Aug","2023","2023","°C","0.315","E","Estimated value"
"ET","Temperature change on land","021","Northern America","6078","Standard Deviation","7018","Jun–Jul–Aug","2024","2024","°C","0.315","E","Estimated value"
"ET","Temperature change on land","021","Northern America","6078","Standard Deviation","7018","Jun–Jul–Aug","2025","2025","°C","0.315","E","Estimated value"
"ET","Temperature change on land","021","Northern America","7271","Temperature change","7019","Sep–Oct–Nov","1961","1961","°C","-0.536","E","Estimated value"
"ET","Temperature change on land","021","Northern America","7271","Temperature change","7019","Sep–Oct–Nov","1962","1962","°C","0.643","E","Estimated value"
"ET","Temperature change on land","021","Northern America","7271","Temperature change","7019","Sep–Oct–Nov","1963","1963","°C","0.943","E","Estimated value"
"ET","Temperature change on land","021","Northern America","7271","Temperature change","7019","Sep–Oct–Nov","1964","1964","°C","-0.18","E","Estimated value"
"ET","Temperature change on land","021","Northern America","7271","Temperature change","7019","Sep–Oct–Nov","1965","1965","°C","-0.6","E","Estimated value"
"ET","Temperature change on land","021","Northern America","7271","Temperature change","7019","Sep–Oct–Nov","1966","1966","°C","-0.434","E","Estimated value"
"ET","Temperature change on land","021","Northern America","7271","Temperature change","7019","Sep–Oct–Nov","1967","1967","°C","0.219","E","Estimated value"
"ET","Temperature change on land","021","Northern America","7271","Temperature change","7019","Sep–Oct–Nov","1968","1968","°C","0.678","E","Estimated value"
"ET","Temperature change on land","021","Northern America","7271","Temperature change","7019","Sep–Oct–Nov","1969","1969","°C","-0.005","E","Estimated value"
"ET","Temperature change on land","021","Northern America","7271","Temperature change","7019","Sep–Oct–Nov","1970","1970","°C","-0.142","E","Estimated value"
"ET","Temperature change on land","021","Northern America","7271","Temperature change","7019","Sep–Oct–Nov","1971","1971","°C","0.174","E","Estimated value"
"ET","Temperature change on land","021","Northern America","7271","Temperature change","7019","Sep–Oct–Nov","1972","1972","°C","-1.421","E","Estimated value"
"ET","Temperature change on land","021","Northern America","7271","Temperature change","7019","Sep–Oct–Nov","1973","1973","°C","0.333","E","Estimated value"
"ET","Temperature change on land","021","Northern America","7271","Temperature change","7019","Sep–Oct–Nov","1974","1974","°C","-0.534","E","Estimated value"
"ET","Temperature change on land","021","Northern America","7271","Temperature change","7019","Sep–Oct–Nov","1975","1975","°C","-0.178","E","Estimated value"
"ET","Temperature change on land","021","Northern America","7271","Temperature change","7019","Sep–Oct–Nov","1976","1976","°C","-0.302","E","Estimated value"
"ET","Temperature change on land","021","Northern America","7271","Temperature change","7019","Sep–Oct–Nov","1977","1977","°C","0.494","E","Estimated value"
"ET","Temperature change on land","021","Northern America","7271","Temperature change","7019","Sep–Oct–Nov","1978","1978","°C","-0.767","E","Estimated value"
"ET","Temperature change on land","021","Northern America","7271","Temperature change","7019","Sep–Oct–Nov","1979","1979","°C","0.687","E","Estimated value"
"ET","Temperature change on land","021","Northern America","7271","Temperature change","7019","Sep–Oct–Nov","1980","1980","°C","0.252","E","Estimated value"
"ET","Temperature change on land","021","Northern America","7271","Temperature change","7019","Sep–Oct–Nov","1981","1981","°C","0.946","E","Estimated value"
"ET","Temperature change on land","021","Northern America","7271","Temperature change","7019","Sep–Oct–Nov","1982","1982","°C","-0.518","E","Estimated value"
"ET","Temperature change on land","021","Northern America","7271","Temperature change","7019","Sep–Oct–Nov","1983","1983","°C","0.771","E","Estimated value"
"ET","Temperature change on land","021","Northern America","7271","Temperature change","7019","Sep–Oct–Nov","1984","1984","°C","-0.608","E","Estimated value"
"ET","Temperature change on land","021","Northern America","7271","Temperature change","7019","Sep–Oct–Nov","1985","1985","°C","-1.003","E","Estimated value"
"ET","Temperature change on land","021","Northern America","7271","Temperature change","7019","Sep–Oct–Nov","1986","1986","°C","-1.207","E","Estimated value"
"ET","Temperature change on land","021","Northern America","7271","Temperature change","7019","Sep–Oct–Nov","1987","1987","°C","0.828","E","Estimated value"
"ET","Temperature change on land","021","Northern America","7271","Temperature change","7019","Sep–Oct–Nov","1988","1988","°C","0.152","E","Estimated value"
"ET","Temperature change on land","021","Northern America","7271","Temperature change","7019","Sep–Oct–Nov","1989","1989","°C","-0.392","E","Estimated value"
"ET","Temperature change on land","021","Northern America","7271","Temperature change","7019","Sep–Oct–Nov","1990","1990","°C","-0.26","E","Estimated value"
"ET","Temperature change on land","021","Northern America","7271","Temperature change","7019","Sep–Oct–Nov","1991","1991","°C","-0.384","E","Estimated value"
"ET","Temperature change on land","021","Northern America","7271","Temperature change","7019","Sep–Oct–Nov","1992","1992","°C","-0.394","E","Estimated value"
"ET","Temperature change on land","021","Northern America","7271","Temperature change","7019","Sep–Oct–Nov","1993","1993","°C","-0.514","E","Estimated value"
"ET","Temperature change on land","021","Northern America","7271","Temperature change","7019","Sep–Oct–Nov","1994","1994","°C","0.807","E","Estimated value"
"ET","Temperature change on land","021","Northern America","7271","Temperature change","7019","Sep–Oct–Nov","1995","1995","°C","0.118","E","Estimated value"
"ET","Temperature change on land","021","Northern America","7271","Temperature change","7019","Sep–Oct–Nov","1996","1996","°C","-0.559","E","Estimated value"
"ET","Temperature change on land","021","Northern America","7271","Temperature change","7019","Sep–Oct–Nov","1997","1997","°C","0.514","E","Estimated value"
"ET","Temperature change on land","021","Northern America","7271","Temperature change","7019","Sep–Oct–Nov","1998","1998","°C","1.978","E","Estimated value"
"ET","Temperature change on land","021","Northern America","7271","Temperature change","7019","Sep–Oct–Nov","1999","1999","°C","0.974","E","Estimated value"
"ET","Temperature change on land","021","Northern America","7271","Temperature change","7019","Sep–Oct–Nov","2000","2000","°C","0.383","E","Estimated value"
"ET","Temperature change on land","021","Northern America","7271","Temperature change","7019","Sep–Oct–Nov","2001","2001","°C","1.281","E","Estimated value"
